"ПН","10:00-11:20","","Вступ до методології соціального дослідження","1","Гусак Н. Є.","1-15"
"ПН","11:40-13:00","","Вступ до методології соціального дослідження","1","Гусак Н. Є.","1-15"
"ВТ","08:30-09:50","","Правові основи соціальної роботи","1","Черненко З. С.","9,10"
"ВТ","10:00-11:20","","Правові основи соціальної роботи","0","Черненко З. С.","1-10"
"ВТ","10:00-11:20","","Правові основи соціальної роботи","1","Черненко З. С.","11-15"
"ВТ","11:40-13:00","","Правові основи соціальної роботи","0","Черненко З. С.","1"
"ВТ","11:40-13:00","","Правові основи соціальної роботи","1","Черненко З. С.","2-15"
"СР","10:00-11:20","","Практика навчальна (дорадництво)","1","Дума Л. П.","1-15"
"СР","11:40-13:00","","Практика волонтерська","1","Назарук В. Я.","1-15"
"СР","13:30-14:50","","Практика волонтерська","1","Назарук В. Я.","1-15"
"СР","15:00-16:20","","Практика волонтерська","1","Назарук В. Я.","1-9"
"ЧТ","08:30-09:50","4-307","Права людини та їх захист","0","Шевчук Н. Б.","2-9"
"ЧТ","10:00-11:20","4-307","Права людини та їх захист","1","Шевчук Н. Б.","2-10"
"ЧТ","11:40-13:00","","Практика навчальна","1","Дума Л. П.","1-15"
"ЧТ","13:30-14:50","","Практика навчальна","1","Дума Л. П.","1-15"
"ЧТ","15:00-16:20","","Практика навчальна","1","Дума Л. П.","1-15"
"ЧТ","16:30-17:50","","Практика навчальна","1","Дума Л. П.","1-7"
"ПТ","10:00-11:20","","Соціальна робота з жінками, які зазнали домашнього насильства","0","Савчук О. М.","1-10"
"ПТ","10:00-11:20","","Соціальна робота з жінками, які зазнали домашнього насильства","1","Савчук О. М.","11-13"
"ПТ","11:40-13:00","","Соціальна робота з жінками, які зазнали домашнього насильства","0","Савчук О. М.","1"
"ПТ","11:40-13:00","","Соціальна робота з жінками, які зазнали домашнього насильства","1","Савчук О. М.","2-13"
"ПТ","13:30-14:50","","Основи соціальної політики","0","Іванова О. Л.","1-6"
"ПТ","15:00-16:20","","Основи соціальної політики","1","Іванова О. Л.","2-14"
