"ВТ","10:00-11:20","4-309","Протидія торгівлі людьми","0","Гусак Н. Є.","1-3"
"ВТ","10:00-11:20","4-309","Протидія торгівлі людьми","1","Гусак Н. Є.","4-9"
"ВТ","11:40-13:00","4-309","Протидія торгівлі людьми","0","Гусак Н. Є.","1,2"
"ВТ","11:40-13:00","4-309","Протидія торгівлі людьми","1","Гусак Н. Є.","3-7"
"ВТ","13:30-14:50","4-309","Основи менеджменту","0","Горова А. О.","1-13"
"ВТ","15:00-16:20","4-309","Основи менеджменту","0","Горова А. О.","1"
"ВТ","15:00-16:20","4-309","Основи менеджменту","1","Горова А. О.","2-13"
"СР","08:30-09:50","4-309","Навчальна практика","1","Дума Л. П.","1-15"
"СР","10:00-11:20","4-309","Навчальна практика","1","Дума Л. П.","1-15"
"СР","11:40-13:00","4-309","Навчальна практика","1","Дума Л. П.","1-15"
"СР","13:30-14:50","4-309","Навчальна практика","1","Дума Л. П.","1-15"
"СР","15:00-16:20","4-309","Навчальна практика","1","Дума Л. П.","1-7"
"ЧТ","08:30-09:50","4-498","Основи соціальної політики","0","Іванова О. Л. ","5,6"
"ЧТ","08:30-09:50","4-498","Основи соціальної політики","1","Іванова О. Л. ","7-11"
"ЧТ","10:00-11:20","4-498","Основи соціальної політики","0","Іванова О. Л. ","5,6"
"ЧТ","10:00-11:20","4-498","Основи соціальної політики","1","Іванова О. Л. ","7-11"
"ЧТ","11:40-13:00","4-309","Соціальні інституції суспільства","0","Бондар В. С.","1-12"
"ЧТ","11:40-13:00","4-309","Соціальні інституції суспільства","1","Бондар В. С.","13,14"
"ЧТ","13:30-14:50","4-309","Соціальні інституції суспільства","0","Бондар В. С.","1,2"
"ЧТ","13:30-14:50","4-309","Соціальні інституції суспільства","1","Бондар В. С.","3-14"
"ЧТ","15:00-16:20","4-309","Основи соціально-економічного аналізу","0","Панцир С. І.","1-3"
"ЧТ","16:30-17:50","4-309","Основи соціально-економічного аналізу","0","Панцир С. І.","1-3"
"ПТ","13:30-14:50","4-498","Практика волонтерська","1","Назарук В. Я.","1-15"
"ПТ","15:00-16:20","4-498","Практика волонтерська","1","Назарук В. Я.","1-15"
"ПТ","16:30-17:50","4-498","Практика волонтерська","1","Назарук В. Я.","1-9"
