"ПН","10:00-11:20","4-422","Кількісні та якісні методи політичних досліджень","1","Яковлєв М. В.","4-13"
"ПН","11:40-13:00","4-310","Сучасні західні політичні теорії","0","Амельченко Н. А.","1-15"
"ПН","13:30-14:50","4-310","Французька політична думка ХІХ ст.","0","Голіченко Т. С.","2-5"
"ПН","15:00-16:20","4-313","Французька політична думка ХІХ ст.","0","Голіченко Т. С.","2-6"
"ПН","15:00-16:20","4-422","Кількісні та якісні методи політичних досліджень","0","Яковлєв М. В.","7-14"
"ПН","16:30-17:50","4-422","Кількісні та якісні методи політичних досліджень","2","Яковлєв М. В.","2-13"
"ВТ","10:00-11:20","9-30","Сучасні проблеми глобальної політики","0","Совсун І. Р.","2-11"
"ВТ","11:40-13:00","4-498","Сучасні проблеми глобальної політики","1","Совсун І. Р.","3-12"
"ВТ","13:30-14:50","9-30","Сучасні західні політичні теорії","1","Амельченко Н. А.","2-15"
"ВТ","15:00-16:20","4-313","Сучасні західні політичні теорії","2","Амельченко Н. А.","2-15"
"ВТ","16:30-17:50","4-318","Кількісні та якісні методи політичних досліджень доц.М.В.Яковлєв","0","Яковлєв М. В.","1-14"
"СР","08:30-09:50","4-313","Психологія творчості","0","Брик О. М.","5-11"
"СР","10:00-11:20","4-313","Психологія творчості","0","Брик О. М.","5,6"
"СР","10:00-11:20","4-313","Психологія творчості","1","Брик О. М.","7-11"
"СР","11:40-13:00","4-311","Практикум з політології: стратегії ведення виборчих кампаній","0","Федорів І. П.","1"
"СР","11:40-13:00","4-498","Практикум з політології: стратегії ведення виборчих кампаній","0","Федорів І. П.","2"
"СР","11:40-13:00","4-498","Практикум з політології: стратегії ведення виборчих кампаній","1","Федорів І. П.","3-14"
"СР","13:30-14:50","4-422","Практикум з політології: стратегії ведення виборчих кампаній","0","Федорів І. П.","1"
"СР","13:30-14:50","4-498","Практикум з політології: стратегії ведення виборчих кампаній","0","Федорів І. П.","2"
"СР","13:30-14:50","4-498","Практикум з політології: стратегії ведення виборчих кампаній","2","Федорів І. П.","3-14"
"СР","15:00-16:20","4-313","Французька політична думка ХІХ ст.","0","Голіченко Т. С.","1-3"
"СР","15:00-16:20","4-313","Французька політична думка ХІХ ст.","1","Голіченко Т. С.","4-15"
"СР","16:30-17:50","4-313","Французька політична думка ХІХ ст.","0","Голіченко Т. С.","1-3"
"СР","16:30-17:50","4-313","Французька політична думка ХІХ ст.","1","Голіченко Т. С.","4-15"
"ЧТ","08:30-09:50","4-318","Практикум з політології: стратегії ведення виборчих кампаній ст.викл.І.П.Федорів","0","Федорів І. П.","2-7"
"ЧТ","10:00-11:20","4-310","Соціальна структура суспільства","0","Амельченко Н. А.","1-13"
"ЧТ","11:40-13:00","4-311","Соціальна структура суспільства доц.Н.А.Амельченко","0","Амельченко Н. А.","1"
"ЧТ","13:30-14:50","","Соціальна структура суспільства ст.викл.О.І.Трегуб","","Трегуб О. І.","2-13"
"ЧТ","13:30-14:50","4-310","Політекономія","0","Григор Г. С.","1,14"
"ЧТ","15:00-16:20","4-310","Політекономія","0","Григор Г. С.","1-15"
"ЧТ","16:30-17:50","4-310","Політекономія","","Григор Г. С.","2-15"
"ПТ","08:30-09:50","","Кількісні та якісні методи політичних досліджень","2","Яковлєв М. В.",""
"ПТ","10:00-11:20","9-9","Загальна психологія ст.викл. О.В.Яковенко","0","Яковенко О. В.",""
"ПТ","11:40-13:00","9-9","Загальна психологія ст.викл. О.В.Яковенко","0","Яковенко О. В.",""
"ПТ","13:30-14:50","4-318","Вікова психологія","0","Яковенко О. В.","1-9"
"ПТ","15:00-16:20","4-318","Вікова психологія ст.викл.О.В.Яковенко","","Яковенко О. В.","3-11"
"ПТ","15:00-16:20","","Кількісні та якісні методи політичних досліджень","2","Яковлєв М. В.",""
"ПТ","16:30-17:50","4-311","Кількісні та якісні методи політичних досліджень","1","Яковлєв М. В.",""
